dir,json_model_name,file,leaderboard,leaderboard_bbh,leaderboard_bbh_boolean_expressions,leaderboard_bbh_causal_judgement,leaderboard_bbh_date_understanding,leaderboard_bbh_disambiguation_qa,leaderboard_bbh_formal_fallacies,leaderboard_bbh_geometric_shapes,leaderboard_bbh_hyperbaton,leaderboard_bbh_logical_deduction_five_objects,leaderboard_bbh_logical_deduction_seven_objects,leaderboard_bbh_logical_deduction_three_objects,leaderboard_bbh_movie_recommendation,leaderboard_bbh_navigate,leaderboard_bbh_object_counting,leaderboard_bbh_penguins_in_a_table,leaderboard_bbh_reasoning_about_colored_objects,leaderboard_bbh_ruin_names,leaderboard_bbh_salient_translation_error_detection,leaderboard_bbh_snarks,leaderboard_bbh_sports_understanding,leaderboard_bbh_temporal_sequences,leaderboard_bbh_tracking_shuffled_objects_five_objects,leaderboard_bbh_tracking_shuffled_objects_seven_objects,leaderboard_bbh_tracking_shuffled_objects_three_objects,leaderboard_bbh_web_of_lies,leaderboard_gpqa,leaderboard_gpqa_diamond,leaderboard_gpqa_extended,leaderboard_gpqa_main,leaderboard_ifeval,leaderboard_math_hard,leaderboard_math_algebra_hard,leaderboard_math_counting_and_prob_hard,leaderboard_math_geometry_hard,leaderboard_math_intermediate_algebra_hard,leaderboard_math_num_theory_hard,leaderboard_math_prealgebra_hard,leaderboard_math_precalculus_hard,leaderboard_mmlu_pro,leaderboard_musr,leaderboard_musr_murder_mysteries,leaderboard_musr_object_placements,leaderboard_musr_team_allocation,leaderboard_arc_challenge
Lil-R_2_PRYMMAL-ECE-7B-SLERP-V3,Lil-R/2_PRYMMAL-ECE-7B-SLERP-V3,results_2025-02-13T18-27-04.338360.json,34.46620832792839,35.42787710466933,65.60000000000001,52.406417112299465,30.4,47.199999999999996,48.0,19.6,61.199999999999996,26.8,13.200000000000001,42.4,29.2,41.199999999999996,29.2,32.87671232876712,24.4,28.000000000000004,35.6,53.93258426966292,46.0,11.600000000000001,20.0,16.0,35.199999999999996,48.8,25.671140939597315,24.747474747474747,25.457875457875456,26.339285714285715,19.223659889094268,0.6042296072507553,0.32573289902280134,0.0,0.0,0.35714285714285715,1.2987012987012987,2.072538860103627,0.0,18.168218085106382,41.00529100529101,55.2,32.8125,35.199999999999996,
Lil-R_PRYMMAL-ECE-1B-SLERP-V1,Lil-R/PRYMMAL-ECE-1B-SLERP-V1,results_2025-02-13T18-27-04.338360.json,39.16201842002854,41.485853150494705,81.2,54.54545454545454,44.0,43.6,52.400000000000006,19.6,57.99999999999999,28.000000000000004,23.599999999999998,39.2,67.60000000000001,59.199999999999996,38.4,47.94520547945205,37.6,25.6,28.799999999999997,55.61797752808989,56.00000000000001,18.8,19.6,13.200000000000001,36.0,57.199999999999996,27.600671140939596,28.28282828282828,27.83882783882784,27.00892857142857,24.953789279112755,10.347432024169184,20.195439739413683,7.317073170731707,1.5151515151515151,3.214285714285714,1.948051948051948,24.870466321243523,2.9629629629629632,29.25531914893617,39.682539682539684,52.400000000000006,32.03125,34.8,
Lil-R_PRYMMAL-ECE-7B-SLERP-V8,Lil-R/PRYMMAL-ECE-7B-SLERP-V8,results_2025-02-13T18-27-04.338360.json,29.355299001167467,29.352542961291444,54.0,51.87165775401069,16.400000000000002,27.6,51.2,12.0,48.8,20.8,14.000000000000002,30.4,26.8,43.2,8.4,19.863013698630137,3.2,26.400000000000002,16.400000000000002,39.8876404494382,50.4,25.6,21.6,16.0,35.6,48.8,25.0,27.77777777777778,24.54212454212454,24.330357142857142,11.090573012939002,0.9818731117824773,1.6286644951140066,0.0,0.0,1.4285714285714286,2.5974025974025974,0.0,0.0,11.278257978723403,36.24338624338625,48.8,27.34375,32.800000000000004,
LilRg_10PRYMMAL-3B-slerp,LilRg/10PRYMMAL-3B-slerp,results_2025-02-13T18-27-04.338360.json,49.007653392139055,52.99427182780767,88.0,62.56684491978609,65.2,74.8,62.0,30.0,84.8,50.8,50.8,78.8,71.2,61.199999999999996,39.6,46.57534246575342,51.2,48.4,49.6,71.34831460674157,60.4,26.0,13.600000000000001,15.6,26.400000000000002,48.0,32.13087248322148,33.33333333333333,31.318681318681318,32.589285714285715,16.635859519408502,14.954682779456194,29.31596091205212,13.821138211382115,3.0303030303030303,2.142857142857143,9.090909090909092,32.64248704663213,2.9629629629629632,38.81316489361702,45.23809523809524,56.00000000000001,38.671875,41.199999999999996,
LilRg_ECE-1B-merge-PRYMMAL,LilRg/ECE-1B-merge-PRYMMAL,results_2025-02-13T18-27-04.338360.json,39.38253988844208,41.9024474917549,84.0,56.68449197860963,45.2,46.0,52.400000000000006,19.6,57.599999999999994,28.799999999999997,22.0,39.6,68.8,65.2,38.4,48.63013698630137,34.4,27.200000000000003,28.799999999999997,56.17977528089888,59.199999999999996,15.2,18.4,14.000000000000002,36.8,53.2,28.104026845637588,27.77777777777778,28.754578754578752,27.455357142857146,21.256931608133087,10.120845921450151,20.846905537459286,3.2520325203252036,3.787878787878788,3.214285714285714,5.844155844155844,19.689119170984455,3.7037037037037033,29.064162234042552,37.96296296296296,50.4,32.03125,31.6,
LilRg_ECE_Finetunning,LilRg/ECE_Finetunning,results_2025-02-13T18-27-04.338360.json,43.325982617719546,47.09251865995487,80.0,56.68449197860963,50.0,50.8,55.60000000000001,32.0,62.4,37.6,35.6,53.6,87.6,52.800000000000004,46.800000000000004,43.15068493150685,42.8,54.800000000000004,41.199999999999996,63.48314606741573,76.0,6.800000000000001,12.4,10.4,34.4,48.8,28.27181208053691,23.232323232323232,28.754578754578752,29.910714285714285,3.6968576709796674,4.531722054380665,9.120521172638437,0.8130081300813009,2.272727272727273,0.7142857142857143,2.5974025974025974,10.880829015544041,0.7407407407407408,31.914893617021278,38.35978835978836,52.800000000000004,33.984375,28.4,
LilRg_PRYMMAL-6B-slerp,LilRg/PRYMMAL-6B-slerp,results_2025-02-13T18-27-04.338360.json,28.719678298093136,28.501996181218537,46.0,51.87165775401069,17.599999999999998,38.0,46.800000000000004,0.0,51.2,18.4,11.600000000000001,32.800000000000004,22.400000000000002,42.0,9.6,13.013698630136986,6.0,23.599999999999998,25.6,44.9438202247191,41.6,28.000000000000004,19.6,17.599999999999998,30.0,50.0,24.580536912751676,26.262626262626267,23.26007326007326,25.44642857142857,8.317929759704251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.07878989361702,36.904761904761905,51.6,28.125,31.2,
LilRg_PRYMMAL-ECE-7B-SLERP-V3,LilRg/PRYMMAL-ECE-7B-SLERP-V3,results_2025-02-13T18-27-04.338360.json,29.523933065248407,29.38725915639646,54.0,51.87165775401069,16.400000000000002,27.6,51.2,12.4,48.8,20.4,14.000000000000002,31.2,26.8,43.2,8.4,19.17808219178082,3.2,26.400000000000002,16.400000000000002,39.8876404494382,50.4,26.0,21.6,16.0,35.6,48.8,25.671140939597315,28.78787878787879,25.274725274725274,24.776785714285715,10.905730129390019,0.9818731117824773,1.6286644951140066,0.0,0.0,1.4285714285714286,2.5974025974025974,0.0,0.0,11.269946808510637,36.64021164021164,49.2,27.34375,33.6,
LilRg_PRYMMAL-ECE-7B-SLERP-V4,LilRg/PRYMMAL-ECE-7B-SLERP-V4,results_2025-02-13T18-27-04.338360.json,29.523933065248407,29.38725915639646,54.0,51.87165775401069,16.400000000000002,27.6,51.2,12.4,48.8,20.4,14.000000000000002,31.2,26.8,43.2,8.4,19.17808219178082,3.2,26.400000000000002,16.400000000000002,39.8876404494382,50.4,26.0,21.6,16.0,35.6,48.8,25.671140939597315,28.78787878787879,25.274725274725274,24.776785714285715,10.720887245841034,0.9818731117824773,1.6286644951140066,0.0,0.0,1.4285714285714286,2.5974025974025974,0.0,0.0,11.269946808510637,36.64021164021164,49.2,27.34375,33.6,
LilRg_PRYMMAL-ECE-7B-SLERP-V5,LilRg/PRYMMAL-ECE-7B-SLERP-V5,results_2025-02-13T18-27-04.338360.json,29.523933065248407,29.38725915639646,54.0,51.87165775401069,16.400000000000002,27.6,51.2,12.4,48.8,20.4,14.000000000000002,31.2,26.8,43.2,8.4,19.17808219178082,3.2,26.400000000000002,16.400000000000002,39.8876404494382,50.4,26.0,21.6,16.0,35.6,48.8,25.671140939597315,28.78787878787879,25.274725274725274,24.776785714285715,11.090573012939002,0.9818731117824773,1.6286644951140066,0.0,0.0,1.4285714285714286,2.5974025974025974,0.0,0.0,11.269946808510637,36.64021164021164,49.2,27.34375,33.6,
LilRg_PRYMMAL-ECE-7B-SLERP-V6,LilRg/PRYMMAL-ECE-7B-SLERP-V6,results_2025-02-13T18-27-04.338360.json,29.523933065248407,29.38725915639646,54.0,51.87165775401069,16.400000000000002,27.6,51.2,12.4,48.8,20.4,14.000000000000002,31.2,26.8,43.2,8.4,19.17808219178082,3.2,26.400000000000002,16.400000000000002,39.8876404494382,50.4,26.0,21.6,16.0,35.6,48.8,25.671140939597315,28.78787878787879,25.274725274725274,24.776785714285715,10.905730129390019,0.9818731117824773,1.6286644951140066,0.0,0.0,1.4285714285714286,2.5974025974025974,0.0,0.0,11.269946808510637,36.64021164021164,49.2,27.34375,33.6,
LilRg_PRYMMAL-ECE-7B-SLERP-V7,LilRg/PRYMMAL-ECE-7B-SLERP-V7,results_2025-02-13T18-27-04.338360.json,29.523933065248407,29.38725915639646,54.0,51.87165775401069,16.400000000000002,27.6,51.2,12.4,48.8,20.4,14.000000000000002,31.2,26.8,43.2,8.4,19.17808219178082,3.2,26.400000000000002,16.400000000000002,39.8876404494382,50.4,26.0,21.6,16.0,35.6,48.8,25.671140939597315,28.78787878787879,25.274725274725274,24.776785714285715,10.905730129390019,0.9818731117824773,1.6286644951140066,0.0,0.0,1.4285714285714286,2.5974025974025974,0.0,0.0,11.269946808510637,36.64021164021164,49.2,27.34375,33.6,
LilRg_PRYMMAL-slerp-Merge,LilRg/PRYMMAL-slerp-Merge,results_2025-02-13T18-27-04.338360.json,49.461668180049294,53.480298559277905,88.0,62.56684491978609,68.0,75.6,63.2,29.2,87.2,50.4,50.0,80.0,72.39999999999999,61.6,40.8,44.52054794520548,48.8,48.4,51.2,71.91011235955057,61.199999999999996,26.400000000000002,14.000000000000002,16.8,29.2,46.0,32.04697986577181,33.83838383838384,31.135531135531135,32.36607142857143,26.432532347504623,16.1631419939577,29.64169381107492,17.073170731707318,5.303030303030303,2.5,9.740259740259742,37.30569948186528,0.7407407407407408,38.630319148936174,46.2962962962963,56.00000000000001,39.84375,43.2,
LimYeri_CodeMind-Llama3-8B-unsloth_v2-merged,LimYeri/CodeMind-Llama3-8B-unsloth_v2-merged,results_2025-02-13T18-27-04.338360.json,43.48164483071734,48.359659781287974,78.4,62.56684491978609,44.800000000000004,59.199999999999996,55.2,32.800000000000004,62.0,32.800000000000004,29.2,46.800000000000004,55.60000000000001,44.800000000000004,45.2,51.369863013698634,57.99999999999999,72.8,48.4,51.68539325842697,74.8,36.4,16.8,19.2,38.800000000000004,48.8,26.51006711409396,27.77777777777778,26.373626373626376,26.11607142857143,71.71903881700554,6.646525679758309,10.749185667752444,3.2520325203252036,1.5151515151515151,2.142857142857143,6.493506493506493,16.580310880829018,0.7407407407407408,35.05651595744681,33.06878306878307,52.400000000000006,21.484375,25.6,
LimYeri_CodeMind-Llama3-8B-unsloth_v3-merged,LimYeri/CodeMind-Llama3-8B-unsloth_v3-merged,results_2025-02-13T18-27-04.338360.json,43.84485666104553,48.93247700052074,75.6,59.35828877005348,47.199999999999996,60.0,56.00000000000001,41.199999999999996,70.8,35.199999999999996,30.4,45.2,61.199999999999996,49.2,44.0,49.31506849315068,56.00000000000001,74.0,45.2,51.68539325842697,76.0,28.799999999999997,18.0,17.599999999999998,37.2,48.8,25.838926174496645,25.757575757575758,26.73992673992674,24.776785714285715,68.76155268022181,6.797583081570997,14.65798045602606,1.6260162601626018,1.5151515151515151,1.7857142857142856,7.142857142857142,11.917098445595855,1.4814814814814816,34.95678191489361,33.46560846560847,50.8,21.484375,28.4,
LimYeri_CodeMind-Llama3-8B-unsloth_v4-one-DPO-merged,LimYeri/CodeMind-Llama3-8B-unsloth_v4-one-DPO-merged,results_2024-09-03T08-41-46.953089.json,43.754053703463484,48.272869293525424,79.2,61.49732620320856,44.800000000000004,59.199999999999996,54.400000000000006,26.0,57.99999999999999,32.0,35.6,44.4,54.0,63.2,41.199999999999996,51.369863013698634,57.199999999999996,70.0,46.800000000000004,53.37078651685393,70.0,38.4,19.6,16.400000000000002,39.2,48.8,26.845637583892618,28.78787878787879,28.021978021978022,24.553571428571427,68.39186691312385,6.495468277945619,6.514657980456026,3.2520325203252036,6.0606060606060606,2.857142857142857,8.441558441558442,14.507772020725387,3.7037037037037033,33.53557180851064,35.978835978835974,53.2,23.4375,31.6,
LimYeri_CodeMind-Llama3-8B-unsloth_v4-one-merged,LimYeri/CodeMind-Llama3-8B-unsloth_v4-one-merged,results_2025-02-13T18-27-04.338360.json,43.98754702296018,47.12723485505988,75.6,63.101604278074866,42.8,64.4,52.800000000000004,21.6,65.60000000000001,38.4,37.2,48.8,59.599999999999994,52.800000000000004,46.800000000000004,49.31506849315068,48.4,53.2,45.6,51.68539325842697,63.2,25.2,22.0,21.2,39.2,48.8,30.956375838926174,27.77777777777778,32.967032967032964,29.910714285714285,27.54158964879852,5.5135951661631415,9.446254071661238,2.4390243902439024,6.8181818181818175,1.4285714285714286,4.545454545454546,9.844559585492227,1.4814814814814816,33.527260638297875,40.60846560846561,55.2,30.078125,36.8,
LimYeri_CodeMind-Llama3.1-8B-unsloth-merged,LimYeri/CodeMind-Llama3.1-8B-unsloth-merged,results_2025-02-13T18-27-04.338360.json,42.781164872227265,46.86686339177226,79.60000000000001,56.14973262032086,44.800000000000004,39.6,56.8,30.8,59.199999999999996,43.6,37.2,55.60000000000001,56.00000000000001,56.39999999999999,52.800000000000004,44.52054794520548,52.0,59.599999999999994,42.8,48.87640449438202,71.6,22.8,17.2,16.0,34.8,48.0,26.426174496644293,27.27272727272727,26.73992673992674,25.669642857142854,64.87985212569316,10.876132930513595,21.172638436482085,2.4390243902439024,5.303030303030303,3.571428571428571,11.03896103896104,19.170984455958546,3.7037037037037033,33.40259308510639,37.43386243386244,55.2,26.171875,31.2,
Locutusque_CollectiveLM-Falcon-3-7B,Locutusque/CollectiveLM-Falcon-3-7B,results_2025-02-13T18-27-04.338360.json,46.73757945258789,50.7203610484291,86.0,65.24064171122996,52.0,64.0,52.0,42.0,70.39999999999999,56.39999999999999,44.800000000000004,74.4,58.8,60.0,37.6,56.849315068493155,52.800000000000004,56.8,46.800000000000004,56.74157303370787,62.8,15.6,16.8,14.399999999999999,33.2,48.8,32.5503355704698,31.818181818181817,32.234432234432234,33.25892857142857,43.992606284658045,21.827794561933533,36.156351791530945,14.634146341463413,9.090909090909092,9.642857142857144,18.83116883116883,43.523316062176164,5.9259259259259265,35.9873670212766,38.75661375661375,54.0,24.21875,38.4,
Locutusque_Hercules-6.0-Llama-3.1-8B,Locutusque/Hercules-6.0-Llama-3.1-8B,results_2024-09-26T10-11-45.568903.json,43.48164483071734,47.977781635132786,80.4,59.893048128342244,41.6,50.8,54.0,26.8,59.199999999999996,39.6,44.0,63.2,59.199999999999996,67.2,36.0,45.20547945205479,56.8,52.800000000000004,48.0,54.49438202247191,76.8,29.2,19.2,13.200000000000001,28.799999999999997,48.8,26.426174496644293,25.757575757575758,26.373626373626376,26.785714285714285,65.06469500924214,13.36858006042296,25.0814332247557,8.130081300813007,3.0303030303030303,2.5,12.987012987012985,29.015544041450774,2.2222222222222223,36.14527925531915,36.11111111111111,50.4,23.4375,34.8,
Locutusque_Hercules-6.1-Llama-3.1-8B,Locutusque/Hercules-6.1-Llama-3.1-8B,results_2025-02-13T18-27-04.338360.json,42.13257231806979,46.32876236764451,86.0,56.14973262032086,42.0,44.800000000000004,56.8,10.4,52.800000000000004,34.4,40.8,59.199999999999996,53.6,48.8,35.6,43.15068493150685,51.2,56.8,49.2,61.79775280898876,75.6,41.6,21.2,14.399999999999999,32.0,49.2,26.090604026845636,27.27272727272727,26.190476190476193,25.44642857142857,60.62846580406654,17.598187311178247,32.89902280130293,10.569105691056912,10.606060606060606,5.0,11.03896103896104,33.160621761658035,7.4074074074074066,36.68550531914894,35.44973544973545,52.0,25.0,29.599999999999998,
Locutusque_Llama-3-NeuralHercules-5.0-8B,Locutusque/Llama-3-NeuralHercules-5.0-8B,results_2024-08-13T01-27-58.645604.json,37.00869114022571,38.88213851761847,80.0,57.21925133689839,26.400000000000002,33.2,56.39999999999999,17.2,49.2,13.600000000000001,21.6,19.2,25.6,56.8,40.8,39.726027397260275,29.599999999999998,45.6,32.0,65.1685393258427,81.6,34.4,20.4,14.000000000000002,35.6,50.4,26.845637583892618,27.77777777777778,28.57142857142857,24.330357142857142,44.54713493530499,3.625377643504532,5.537459283387622,0.8130081300813009,1.5151515151515151,1.0714285714285714,1.2987012987012987,11.398963730569948,0.7407407407407408,29.330119680851062,38.75661375661375,52.400000000000006,32.421875,31.6,
Locutusque_Llama-3-Yggdrasil-2.0-8B,Locutusque/Llama-3-Yggdrasil-2.0-8B,results_2024-08-13T01-24-48.518321.json,43.3130107666364,47.318173928137476,82.8,63.63636363636363,36.0,70.8,55.60000000000001,21.2,51.6,31.6,50.0,36.0,28.000000000000004,68.0,46.400000000000006,46.57534246575342,62.0,61.6,19.2,67.97752808988764,80.80000000000001,52.400000000000006,17.2,14.399999999999999,39.2,42.4,26.25838926174497,25.252525252525253,26.923076923076923,25.892857142857146,55.26802218114602,6.873111782477341,10.423452768729643,4.0650406504065035,1.5151515151515151,2.142857142857143,4.545454545454546,19.170984455958546,1.4814814814814816,31.6655585106383,39.682539682539684,55.2,29.296875,34.8,
Locutusque_TinyMistral-248M-v2.5,Locutusque/TinyMistral-248M-v2.5,results_2024-09-16T04-23-52.850271.json,30.05577895965754,30.08158305849679,54.800000000000004,51.87165775401069,16.8,40.0,46.800000000000004,12.8,52.800000000000004,18.4,12.4,34.8,22.8,42.4,6.0,19.863013698630137,12.0,21.2,11.200000000000001,51.12359550561798,46.0,28.4,21.6,17.2,35.199999999999996,52.800000000000004,25.083892617449667,19.696969696969695,26.923076923076923,25.223214285714285,9.242144177449168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.353058510638297,37.698412698412696,51.6,23.046875,38.800000000000004,
Luni_StarDust-12b-v1,Luni/StarDust-12b-v1,results_2025-02-13T18-27-04.338360.json,48.35906083798158,53.34143377885784,86.8,64.1711229946524,48.0,69.6,54.400000000000006,38.0,71.6,46.0,44.800000000000004,66.8,72.39999999999999,62.0,33.2,58.21917808219178,57.599999999999994,68.4,51.2,63.48314606741573,79.2,38.0,18.4,11.600000000000001,33.6,50.4,27.600671140939596,27.77777777777778,27.106227106227106,28.125,53.60443622920518,7.628398791540786,12.37785016286645,6.504065040650407,3.0303030303030303,1.4285714285714286,4.545454545454546,19.170984455958546,2.2222222222222223,34.11735372340425,43.12169312169312,57.199999999999996,27.734375,44.800000000000004,
Luni_StarDust-12b-v2,Luni/StarDust-12b-v2,results_2025-02-13T18-27-04.338360.json,49.02062524322221,53.844818607880576,88.0,65.24064171122996,51.2,69.6,54.400000000000006,37.2,66.8,50.0,47.199999999999996,67.60000000000001,72.0,62.8,33.2,58.9041095890411,55.60000000000001,65.2,51.6,65.73033707865169,78.8,40.0,21.6,13.600000000000001,34.4,50.0,29.36241610738255,29.292929292929294,28.388278388278387,30.580357142857146,54.5286506469501,6.873111782477341,10.749185667752444,4.0650406504065035,2.272727272727273,2.142857142857143,3.896103896103896,18.65284974093264,1.4814814814814816,34.391622340425535,43.25396825396825,58.8,27.34375,44.0,
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v3,Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v3,results_2025-02-24T23-30-56.918941.json,58.94409132183163,64.67627148064572,87.2,60.962566844919785,67.60000000000001,64.0,73.2,48.8,68.8,62.8,63.6,91.2,73.2,72.8,50.4,65.06849315068493,82.0,79.60000000000001,61.199999999999996,76.40449438202246,78.0,87.6,24.8,24.0,32.800000000000004,58.8,38.171140939597315,39.39393939393939,37.91208791208791,37.94642857142857,71.34935304990758,41.616314199395774,65.79804560260585,38.21138211382114,29.545454545454547,18.928571428571427,39.61038961038961,62.17616580310881,21.48148148148148,53.93949468085106,48.01587301587302,55.2,40.625,48.4,
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v5,Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v5,results_2025-02-25T00-00-30.869764.json,58.1528084057595,64.46797431001562,90.4,61.49732620320856,68.8,69.19999999999999,68.4,55.2,80.80000000000001,62.4,60.0,92.4,69.19999999999999,68.8,47.199999999999996,69.86301369863014,78.8,82.39999999999999,58.8,75.84269662921348,75.6,83.6,20.8,18.8,32.0,61.199999999999996,36.241610738255034,35.35353535353536,35.16483516483517,37.94642857142857,72.45841035120148,43.58006042296073,69.05537459283387,42.27642276422765,25.757575757575758,17.142857142857142,46.103896103896105,64.24870466321244,26.666666666666668,51.404587765957444,44.576719576719576,61.199999999999996,25.390625,47.599999999999994,
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v6,Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v6,results_2025-02-26T07-03-41.908628.json,58.68465430016864,64.46797431001562,87.2,60.962566844919785,67.2,64.0,73.2,48.4,68.4,61.6,63.2,91.2,72.39999999999999,72.8,50.0,65.75342465753424,81.2,80.80000000000001,60.4,74.71910112359551,78.4,86.8,26.0,24.8,31.2,59.199999999999996,37.75167785234899,38.88888888888889,37.362637362637365,37.723214285714285,71.53419593345656,39.577039274924466,62.866449511400646,30.081300813008134,25.757575757575758,17.857142857142858,40.25974025974026,61.6580310880829,21.48148148148148,53.922872340425535,47.61904761904761,54.800000000000004,40.234375,48.0,
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v7-rebase,Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v7-rebase,results_2025-02-28T21-38-57.260500.json,58.43818912958879,64.03402187120292,88.8,64.1711229946524,68.0,62.4,72.8,48.8,78.8,61.6,60.0,93.2,73.2,70.39999999999999,50.8,69.17808219178082,78.0,83.6,58.8,72.47191011235955,72.0,80.80000000000001,22.8,22.8,29.599999999999998,58.4,37.5,36.36363636363637,39.1941391941392,35.9375,68.39186691312385,34.06344410876133,58.63192182410424,30.081300813008134,16.666666666666664,14.642857142857144,29.22077922077922,52.84974093264248,17.77777777777778,52.76761968085106,48.80952380952381,57.99999999999999,39.84375,48.8,
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v8,Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v8,results_2025-02-28T15-01-10.974713.json,59.047866130496814,64.50269050512064,88.0,63.63636363636363,68.0,62.8,73.2,46.800000000000004,72.8,61.199999999999996,61.6,92.4,74.8,72.0,46.800000000000004,65.06849315068493,83.2,83.2,61.6,76.40449438202246,77.60000000000001,84.0,25.6,23.599999999999998,31.6,55.60000000000001,38.6744966442953,38.38383838383838,40.10989010989011,37.05357142857143,72.45841035120148,41.69184290030212,64.16938110749186,39.83739837398374,26.515151515151516,20.714285714285715,44.15584415584416,61.6580310880829,19.25925925925926,53.64860372340425,49.60317460317461,56.8,43.75,48.4,
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v8.5,Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v8.5,results_2025-02-28T23-25-38.441600.json,58.59385134258659,64.29439333449054,87.6,64.1711229946524,68.0,62.8,71.6,48.4,77.2,61.6,60.0,91.60000000000001,73.2,70.8,50.8,70.54794520547945,78.0,81.6,61.6,73.59550561797754,74.0,84.39999999999999,24.0,25.2,30.8,56.8,38.00335570469799,36.868686868686865,39.92673992673993,36.160714285714285,61.737523105360445,36.5558912386707,66.12377850162866,28.455284552845526,15.909090909090908,14.285714285714285,34.41558441558442,55.44041450777202,18.51851851851852,52.90059840425532,47.61904761904761,56.39999999999999,37.890625,48.8,
