N_B,D_B,D_over_N,Q,L,c_base,c_qual,c_attn,c_tot,f_base,f_qual,f_attn,form,L_ctx,C
11.973457074664042,616.586591665644,51.496120779548924,1.0,2.036686599588592,4.4296038528731964e+22,2.798741937100302e+21,3.023942896894769e+21,5.0118723362727035e+22,0.8838221637878857,0.055842243164192444,0.06033559304791967,幂函数型,2048,5.011872336272714e+22
12.58175821117238,660.1557646145634,52.469277626743505,1.0,2.030009543847313,4.983552127255239e+22,2.9965063276095267e+21,3.4021049188729094e+21,5.623413251903482e+22,0.8862148136753665,0.05328625504439368,0.060498931280238345,幂函数型,2048,5.623413251903491e+22
13.222813836839379,706.6221835145719,53.43962277876812,1.0,2.02345719638744,5.606120151356481e+22,3.207421577795254e+21,3.827111356659358e+21,6.309573444801943e+22,0.888510166400394,0.05083420624000573,0.060655627359600235,幂函数型,2048,6.309573444801943e+22
13.898410043766694,756.1718634560712,54.4070768580617,1.0,2.017026779276352,6.305751973122982e+22,3.4323320268654337e+21,4.3047266803186223e+21,7.079457843841387e+22,0.8907111409115196,0.04848297853558525,0.06080588055289307,幂函数型,2048,7.079457843841402e+22
14.610425017248577,809.002982228119,55.3716254847506,0.999999999999999,2.010715598944083,7.091926446344649e+22,3.672137221609966e+21,4.841421787371282e+21,7.943282347242774e+22,0.8928206421878412,0.04622946863880031,0.060949889173356635,幂函数型,2048,7.94328234724279e+22
15.360844759510531,865.3261103964551,56.33323713272319,1.0,2.0045210428917275,7.97528402889061e+22,3.9277929607456096e+21,5.444460563722658e+21,8.912509381337437e+22,0.8948415858714993,0.044070561866339286,0.06108785226216103,幂函数型,2048,8.91250938133744e+22
16.151751358819833,925.3659479627286,57.291988181666916,1.0,1.9984405765255955,8.967768424447562e+22,4.200319177768085e+21,6.121996577756203e+21,9.999999999999992e+22,0.8967768424447561,0.042003191777680846,0.06121996577756203,幂函数型,2048,1.0000000000000001e+23
16.98535453237118,989.3608177898813,58.24787559802351,1.0,1.9924717401143262,1.0082786550358689e+23,4.4907976415645375e+21,6.883182285044865e+21,1.122018454301963e+23,0.8986292972009479,0.04002427611013199,0.061346426688918036,幂函数型,2048,1.1220184543019653e+23
17.863974675027624,1057.564835306558,59.20098155898908,1.0,1.9866121458661175,1.1335386861069668e+23,4.800381804896715e+21,7.73829076382356e+21,1.2589254117941696e+23,0.9004017835270254,0.03813078805086155,0.0614674284221116,幂函数型,2048,1.2589254117941714e+23
18.790059371107294,1130.248359982069,60.15139908072913,1.0,1.9808594751230684,1.2742460272895833e+23,5.130298853686394e+21,8.698852879630222e+21,1.4125375446227494e+23,0.9020971032878986,0.0363197344609807,0.061583162251120545,幂函数型,2048,1.4125375446227497e+23
19.766185799755405,1207.6993011217116,61.09925877235538,1.0,1.975211475669553,1.4322965265723904e+23,5.48185563413768e+21,9.777810954734184e+21,1.5848931924611092e+23,0.9037180129143215,0.03458817073739302,0.061693816348284344,幂函数型,2048,1.584893192461111e+23
